date,time,entidad,compra,venta
2025-04-01,2025-04-01T17:20:24Z,Agente de Cambio La Nacional,62.5,
2025-04-01,2025-04-01T17:20:24Z,Asociación Mocana,60,
2025-04-01,2025-04-01T17:20:24Z,Asociación Romana,62.25,
2025-04-01,2025-04-01T17:20:24Z,Asociación Peravia de Ahorros y Préstamos,62,63.2
2025-04-01,2025-04-01T17:20:24Z,Banreservas,61.8,63.3
2025-04-01,2025-04-01T17:20:24Z,Panora Exchange,62.75,63.349999999999994
2025-04-01,2025-04-01T17:20:24Z,Moneycorps,63,63.4
2025-04-01,2025-04-01T17:20:24Z,Capla,62.9,63.4
2025-04-01,2025-04-01T17:20:24Z,Asociación Duarte,62.15,63.4
2025-04-01,2025-04-01T17:20:24Z,Banco Vimenca,62.4,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Cambio Extranjero,62.449999999999996,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Asociación Cibao de Ahorros y Préstamos,62.349999999999994,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Banco BHD,61.65,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Girosol,62.8,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Banco Lafise,61.949999999999996,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Asociación La Nacional de Ahorros y Préstamos,62.25,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Scotiabank Cambio online,61.7,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Banesco,61.6,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Banco Popular,61.5,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Banco Caribe,62.449999999999996,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Asociación Popular de Ahorros y Préstamos,61.6,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Motor Crédito,62.65,63.449999999999996
2025-04-01,2025-04-01T17:20:24Z,Abonap,61.96,63.46
2025-04-01,2025-04-01T17:20:24Z,Taveras,63.05,63.5
2025-04-01,2025-04-01T17:20:24Z,SCT,62.9,63.5
2025-04-01,2025-04-01T17:20:24Z,RM,63.05,63.5
2025-04-01,2025-04-01T17:20:24Z,Gamelin,62.9,63.5
2025-04-01,2025-04-01T17:20:24Z,Banco Unión,62.25,63.5
2025-04-01,2025-04-01T17:20:24Z,Alaver,62.1,63.5
2025-04-01,2025-04-01T17:20:24Z,Scotiabank,61.55,63.5
2025-04-01,2025-04-01T17:20:24Z,Bonanza Banco,62.4,63.5
