date,time,entidad,compra,venta
2025-05-03,2025-05-03T17:17:39Z,Agente de Cambio La Nacional,58.4,
2025-05-03,2025-05-03T17:17:39Z,Asociación Mocana,56,
2025-05-03,2025-05-03T17:17:39Z,Asociación Romana,57.9,
2025-05-03,2025-05-03T17:17:39Z,Taveras,58.6,59
2025-05-03,2025-05-03T17:17:39Z,Moneycorps,58.6,59.1
2025-05-03,2025-05-03T17:17:39Z,Cambio Extranjero,58.65,59.14
2025-05-03,2025-05-03T17:17:39Z,RM,58.6,59.2
2025-05-03,2025-05-03T17:17:39Z,Girosol,58.3,59.2
2025-05-03,2025-05-03T17:17:39Z,Capla,58.5,59.3
2025-05-03,2025-05-03T17:17:39Z,Panora Exchange,58.4,59.3
2025-05-03,2025-05-03T17:17:39Z,SCT,58.5,59.3
2025-05-03,2025-05-03T17:17:39Z,Gamelin,58.5,59.3
2025-05-03,2025-05-03T17:17:39Z,Banco BHD,58.1,60.25
2025-05-03,2025-05-03T17:17:39Z,Asociación Cibao de Ahorros y Préstamos,58.4,60.25
2025-05-03,2025-05-03T17:17:39Z,Banco Unión,58.25,60.25
2025-05-03,2025-05-03T17:17:39Z,Banreservas,58.4,60.25
2025-05-03,2025-05-03T17:17:39Z,Alaver,58.1,60.25
2025-05-03,2025-05-03T17:17:39Z,Banco Caribe,58.4,60.25
2025-05-03,2025-05-03T17:17:39Z,Banco Vimenca,58.3,60.3
2025-05-03,2025-05-03T17:17:39Z,Asociación Duarte,58.25,60.449999999999996
2025-05-03,2025-05-03T17:17:39Z,Abonap,58.260000000000005,60.49
2025-05-03,2025-05-03T17:17:39Z,Banesco,58.4,60.5
2025-05-03,2025-05-03T17:17:39Z,Motor Crédito,58.55,60.5
2025-05-03,2025-05-03T17:17:39Z,Banco Lafise,58.25,60.6
2025-05-03,2025-05-03T17:17:39Z,Scotiabank Cambio online,58.1,60.6
2025-05-03,2025-05-03T17:17:39Z,Banco Popular,58.1,60.6
2025-05-03,2025-05-03T17:17:39Z,Asociación Popular de Ahorros y Préstamos,58.1,60.6
2025-05-03,2025-05-03T17:17:39Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.7
2025-05-03,2025-05-03T17:17:39Z,Banco Promerica,58.5,60.75
2025-05-03,2025-05-03T17:17:39Z,Asociación La Nacional de Ahorros y Préstamos,58.4,60.75
2025-05-03,2025-05-03T17:17:39Z,Bonanza Banco,58.3,60.75
2025-05-03,2025-05-03T17:17:39Z,Scotiabank,57.9,60.849999999999994
