date,time,entidad,compra,venta
2025-03-08,2025-03-08T10:19:20Z,Capla,62.3,
2025-03-08,2025-03-08T10:19:20Z,Agente de Cambio La Nacional,62.1,
2025-03-08,2025-03-08T10:19:20Z,Taveras,62.3,62.7
2025-03-08,2025-03-08T10:19:20Z,Cambio Extranjero,62,62.75
2025-03-08,2025-03-08T10:19:20Z,Motor Crédito,61.849999999999994,62.75
2025-03-08,2025-03-08T10:19:20Z,RM,62.4,62.8
2025-03-08,2025-03-08T10:19:20Z,Gamelin,62.25,62.8
2025-03-08,2025-03-08T10:19:20Z,Girosol,62.05,62.8
2025-03-08,2025-03-08T10:19:20Z,Scotiabank Cambio online,61.05,62.8
2025-03-08,2025-03-08T10:19:20Z,Asociación La Nacional de Ahorros y Préstamos,61.8,62.8
2025-03-08,2025-03-08T10:19:20Z,Bonanza Banco,61.65,62.8
2025-03-08,2025-03-08T10:19:20Z,Asociación Peravia de Ahorros y Préstamos,61.65,62.8
2025-03-08,2025-03-08T10:19:20Z,Asociación Cibao de Ahorros y Préstamos,61.849999999999994,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,Scotiabank,60.9,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,Banco Lafise,61.349999999999994,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,Alaver,61.849999999999994,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,Banesco,60.75,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,Banco Popular,61.1,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,Asociación Popular de Ahorros y Préstamos,61,62.849999999999994
2025-03-08,2025-03-08T10:19:20Z,SCT,62.2,62.9
2025-03-08,2025-03-08T10:19:20Z,Moneycorps,62.4,62.949999999999996
2025-03-08,2025-03-08T10:19:20Z,Panora Exchange,62.349999999999994,63
