date,time,entidad,compra,venta
2025-03-17,2025-03-17T17:15:25Z,Capla,62.75,
2025-03-17,2025-03-17T17:15:25Z,Agente de Cambio La Nacional,62.5,
2025-03-17,2025-03-17T17:15:25Z,Gamelin,62.5,62.9
2025-03-17,2025-03-17T17:15:25Z,Girosol,62.449999999999996,63
2025-03-17,2025-03-17T17:15:25Z,Cambio Extranjero,62.4,63
2025-03-17,2025-03-17T17:15:25Z,Asociación Peravia de Ahorros y Préstamos,61.8,63
2025-03-17,2025-03-17T17:15:25Z,Panora Exchange,62.5,63.1
2025-03-17,2025-03-17T17:15:25Z,RM,62.8,63.1
2025-03-17,2025-03-17T17:15:25Z,Taveras,62.5,63.1
2025-03-17,2025-03-17T17:15:25Z,Scotiabank Cambio online,61.349999999999994,63.1
2025-03-17,2025-03-17T17:15:25Z,Alaver,62.05,63.1
2025-03-17,2025-03-17T17:15:25Z,Scotiabank,61.2,63.15
2025-03-17,2025-03-17T17:15:25Z,Motor Crédito,62.25,63.15
2025-03-17,2025-03-17T17:15:25Z,Asociación Cibao de Ahorros y Préstamos,62.2,63.2
2025-03-17,2025-03-17T17:15:25Z,Banco Lafise,61.7,63.2
2025-03-17,2025-03-17T17:15:25Z,Asociación La Nacional de Ahorros y Préstamos,62.2,63.2
2025-03-17,2025-03-17T17:15:25Z,Banesco,61.25,63.2
2025-03-17,2025-03-17T17:15:25Z,Banco Popular,61.3,63.2
2025-03-17,2025-03-17T17:15:25Z,Asociación Popular de Ahorros y Préstamos,61.3,63.2
2025-03-17,2025-03-17T17:15:25Z,Moneycorps,62.75,63.25
2025-03-17,2025-03-17T17:15:25Z,SCT,62.5,63.3
2025-03-17,2025-03-17T17:15:25Z,Bonanza Banco,62.3,63.3
