date,time,entidad,compra,venta
2025-04-29,2025-04-29T21:20:36Z,Asociación Mocana,56,
2025-04-29,2025-04-29T21:20:36Z,Agente de Cambio La Nacional,58.4,
2025-04-29,2025-04-29T21:20:36Z,Asociación Romana,57.9,
2025-04-29,2025-04-29T21:20:36Z,Taveras,58.4,59.1
2025-04-29,2025-04-29T21:20:36Z,Moneycorps,58.6,59.15
2025-04-29,2025-04-29T21:20:36Z,Cambio Extranjero,58.55,59.15
2025-04-29,2025-04-29T21:20:36Z,SCT,58.5,59.2
2025-04-29,2025-04-29T21:20:36Z,RM,58.6,59.2
2025-04-29,2025-04-29T21:20:36Z,Girosol,57.9,59.2
2025-04-29,2025-04-29T21:20:36Z,Capla,58.4,59.3
2025-04-29,2025-04-29T21:20:36Z,Panora Exchange,58.4,59.3
2025-04-29,2025-04-29T21:20:36Z,Gamelin,58.5,59.3
2025-04-29,2025-04-29T21:20:36Z,Banco Unión,58,60
2025-04-29,2025-04-29T21:20:36Z,Asociación Cibao de Ahorros y Préstamos,58.4,60.25
2025-04-29,2025-04-29T21:20:36Z,Alaver,58.1,60.25
2025-04-29,2025-04-29T21:20:36Z,Banreservas,58.4,60.25
2025-04-29,2025-04-29T21:20:36Z,Banco Caribe,58.4,60.25
2025-04-29,2025-04-29T21:20:36Z,Asociación Duarte,58.25,60.449999999999996
2025-04-29,2025-04-29T21:20:36Z,Banco BHD,58.25,60.5
2025-04-29,2025-04-29T21:20:36Z,Banesco,58.4,60.5
2025-04-29,2025-04-29T21:20:36Z,Motor Crédito,58.55,60.5
2025-04-29,2025-04-29T21:20:36Z,Abonap,58.24,60.51
2025-04-29,2025-04-29T21:20:36Z,Banco Vimenca,58.4,60.6
2025-04-29,2025-04-29T21:20:36Z,Banco Lafise,58.25,60.6
2025-04-29,2025-04-29T21:20:36Z,Scotiabank Cambio online,58.1,60.6
2025-04-29,2025-04-29T21:20:36Z,Banco Popular,58.1,60.6
2025-04-29,2025-04-29T21:20:36Z,Asociación Popular de Ahorros y Préstamos,58.1,60.6
2025-04-29,2025-04-29T21:20:36Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.7
2025-04-29,2025-04-29T21:20:36Z,Banco Promerica,58.5,60.75
2025-04-29,2025-04-29T21:20:36Z,Asociación La Nacional de Ahorros y Préstamos,58.4,60.75
2025-04-29,2025-04-29T21:20:36Z,Bonanza Banco,58.3,60.75
2025-04-29,2025-04-29T21:20:36Z,Scotiabank,57.9,60.849999999999994
